rank,address,label,proxy_score,wallet_type,trading_signal,win_rate_pct,profit_factor,track_record_days,txn_count,total_volume_usd,avg_trade_usd,active_days,tokens_traded,dex_count,source
4001,0xee7c0655091faae9e3231302764e0dbfbd30b436,Dune DEX Trader #0,51.2,DEX Trader,Active Trader,,,94,33,29985.52,908.65,24,4,2,dune_dex_trades
4002,0xfff07f6d3def6156d82e1839e7c78868c46b08a0,Dune DEX Trader #0,51.1,DEX Trader,Active Trader,33.3,0.09,158,2717,4400736.96,1619.7,123,4,2,dune_dex_trades
4003,0x9c98c36a3b357339c42f922875b6e1ac95097f2e,Dune DEX Trader #0,51.1,DEX Trader,Active Trader,40,0.48,152,235,415853.29,1769.59,91,13,2,dune_dex_trades
4004,0x53ed3d0427a20bfd6f8295881652a686472cb306,Dune DEX Trader #0,51.1,DEX Trader,Active Trader,33.3,0.51,125,215,757695.71,3524.17,52,11,6,dune_dex_trades
4005,0xb8293d274e4c45750f6f2da2514de33b5a728bfa,Dune DEX Trader #0,51.1,DEX Trader,Active Trader,40,0.37,100,92,124346.83,1351.6,21,56,3,dune_dex_trades
4006,0x4dc2b8138cad7250062265bdb0eed339baddafa1,Dune DEX Trader #0,51.1,DEX Trader,Active Trader,50,0.67,140,82,63294.79,771.89,38,15,1,dune_dex_trades
4007,0x940741c5e88d780b0cedf0c27f2c8a7251a24c43,Dune DEX Trader #0,51.1,DEX Trader,Active Trader,33.3,1.03,93,55,287504.43,5227.35,33,3,2,dune_dex_trades
4008,0xffba78a30836ffb177e1195ada6ed0fd5ae6bef5,Dune DEX Trader #0,51.1,DEX Trader,Active Trader,50,0.39,160,33,137005.47,4151.68,21,5,2,dune_dex_trades
4009,0x1186fcb478586338d86e116db853e2a8079745d3,Whale 0x1186…45d3,51,Anon Whale,Holder,,,30-90 days,4059,,,,,,
4010,0x3606f0f14828cbf4962a284a4bff93bc94b63665,Whale 0x3606…3665,51,Anon Whale,Holder,,,30-90 days,3390,,,,,,
4011,0xbb71f623d964db5f3fb704fb4b2af2e8bb97c069,Whale 0xbb71…c069,51,Anon Whale,Holder,,,30-90 days,3363,,,,,,
4012,0x7bf3cc3130d0efee990b0905540f982571e9205c,Whale 0x7bf3…205c,51,Anon Whale,Holder,,,30-90 days,3322,,,,,,
4013,0x5c42bc68a70b48453b8448d389df3da60cb53e1d,Whale 0x5c42…3e1d,51,Anon Whale,Holder,,,30-90 days,3291,,,,,,
4014,0xd08cc19a03eb20d9076b9d7ebe14dbd8c1548890,Whale 0xd08c…8890,51,Anon Whale,Holder,,,30-90 days,3058,,,,,,
4015,0x4e67722883ad992182e83b79bf06a93972963cac,Whale 0x4e67…3cac,51,Anon Whale,Holder,,,30-90 days,3024,,,,,,
4016,0x8fa4ee1776032b612206e754ec2382b534d4ac6f,Whale 0x8fa4…ac6f,51,Anon Whale,Holder,,,30-90 days,2937,,,,,,
4017,0x0d9f01809436c68ffd490821d2ecf723dd7bf73d,Whale 0x0d9f…f73d,51,Anon Whale,Holder,,,30-90 days,2781,,,,,,
4018,0x4b068fe2cee007a48db70b28047470ded49d6aba,Whale 0x4b06…6aba,51,Anon Whale,Holder,,,30-90 days,2106,,,,,,
4019,0x40638e9fe6005d9c1f8b7a7b4dec086707fdc84d,Whale 0x4063…c84d,51,Anon Whale,Holder,,,30-90 days,2072,,,,,,
4020,0xc2bf398b4805893089ed4eb4fa25cb2e78c0ce87,Whale 0xc2bf…ce87,51,Anon Whale,Holder,,,30-90 days,1805,,,,,,
4021,0xf965a1210b41d72c5faca937d8f3834a8816db4f,Whale 0xf965…db4f,51,Anon Whale,Holder,,,30-90 days,1795,,,,,,
4022,0x57757e3d981446d585af0d9ae4d7df6d64647806,Whale 0x5775…7806,51,Anon Whale,Holder,,,30-90 days,1737,,,,,,
4023,0xc3cf97b871299f535dcc1b87b9a324b62c0bb7ee,Whale 0xc3cf…b7ee,51,Anon Whale,Holder,,,30-90 days,1624,,,,,,
4024,0x5b4a6744483948f393e6d6c6c181ce0a4e87f5bb,Whale 0x5b4a…f5bb,51,Anon Whale,Holder,,,30-90 days,1534,,,,,,
4025,0x97eb3945a9a9dd9ea3489331a06b871675d43468,Whale 0x97eb…3468,51,Anon Whale,Holder,,,30-90 days,1303,,,,,,
4026,0x3087072f32fd32beffca90f4ff53a55e052574e9,Whale 0x3087…74e9,51,Anon Whale,Holder,,,30-90 days,1278,,,,,,
4027,0xa5068741aecfeb8f8ff503d6e73e13b6586a6980,Whale 0xa506…6980,51,Anon Whale,Holder,,,30-90 days,1212,,,,,,
4028,0x237b5ad89d6513630b71bbf783c1edcc84fb6aab,Whale 0x237b…6aab,51,Anon Whale,Holder,,,30-90 days,1149,,,,,,
4029,0x0af4a00ca9208e48121d5010be1ab33dacd6380f,Whale 0x0af4…380f,51,Anon Whale,Holder,,,30-90 days,1124,,,,,,
4030,0xb4d3bea9d824c4dd7ded7ccc93e6212e3f0b186a,Whale 0xb4d3…186a,51,Anon Whale,Holder,,,30-90 days,1108,,,,,,
4031,0xfe9a8d33f4101cc6949ba9634180fa49ab9cc89e,Whale 0xfe9a…c89e,51,Anon Whale,Holder,,,30-90 days,1000,,,,,,
4032,0xdc6879701ccffeb1da78f945504583ce8d63347a,Dune DEX Trader #0,51.0,DEX Trader,Active Trader,33.3,0.42,130,466,5773298.72,12389.05,96,19,2,dune_dex_trades
4033,0xd4a22c86cbcac289823df4b23833bee93fc880c4,Dune DEX Trader #0,51.0,DEX Trader,Active Trader,42.9,0.21,102,410,831039.27,2026.93,77,7,2,dune_dex_trades
4034,0x28b9289979b789bfae9d19f703938f1478d6e0ff,Dune DEX Trader #0,51.0,DEX Trader,Active Trader,46.2,0.18,173,358,11604323.12,32414.31,100,16,5,dune_dex_trades
4035,0xba41f166c6aa8ed87c026c735f6464360884594b,Dune DEX Trader #0,51.0,DEX Trader,Active Trader,50,0.13,135,226,641337.05,2837.77,60,11,5,dune_dex_trades
4036,0xb37a0cc71aabfe295d3d8c67af5f80a1db509adf,Dune DEX Trader #0,51.0,DEX Trader,Active Trader,25,1.06,137,129,331695.35,2571.28,60,4,1,dune_dex_trades
4037,0x5b4201ef5cb5771ddebaaca624522384fd23f18b,Dune DEX Trader #0,51.0,DEX Trader,Active Trader,33.3,0.88,107,102,326471.39,3200.7,50,3,1,dune_dex_trades
4038,0x4f5e302631d00f6c4a1e7aaa2236f6431f033f1d,Dune DEX Trader #0,51.0,DEX Trader,Active Trader,42.9,0.47,126,93,232635.95,2501.46,38,12,1,dune_dex_trades
4039,0x225354f4076699b754babf169328cf47bc17b7c8,Dune DEX Trader #0,51.0,DEX Trader,Active Trader,33.3,0.98,98,65,352606.2,5424.71,37,4,2,dune_dex_trades
4040,0xbf8e6b3d1fbc7cf1554c8e29e908ad3b6e393211,Dune DEX Trader #0,51.0,DEX Trader,Active Trader,50,0.38,119,39,48239.73,1236.92,20,8,6,dune_dex_trades
4041,0xc2b29c1130d272aade567c5cc6280c45643ec4d1,Dune DEX Trader #0,50.9,DEX Trader,Active Trader,40,0.48,151,231,538964.58,2333.18,92,8,2,dune_dex_trades
4042,0x70dd44b8d17dd374b81471d2577f8e606f3c3969,Dune DEX Trader #0,50.9,DEX Trader,Active Trader,50,0.32,146,73,349914.41,4793.35,37,8,2,dune_dex_trades
4043,0x7e3eabe6e60fe4a40fea735796d852a181da4897,Dune DEX Trader #0,50.9,DEX Trader,Active Trader,25,1.05,124,57,170785.59,2996.24,25,8,2,dune_dex_trades
4044,0xf515e0a3d745e53a213a13897976dc08659c58be,Dune DEX Trader #0,50.9,DEX Trader,Active Trader,25,1.11,176,37,47059.4,1271.88,23,4,5,dune_dex_trades
4045,0xc17a40852e4bfe04bc81af355fdf132c539ba753,Dune DEX Trader #0,50.8,DEX Trader,Active Trader,33.3,0.05,179,5509,8938374.72,1622.5,181,81,6,dune_dex_trades
4046,0x9c9ebad26ef1dc025394de883f94b21b3252cc25,Dune DEX Trader #0,50.8,DEX Trader,Active Trader,33.3,0.59,139,250,329970.97,1319.88,82,6,5,dune_dex_trades
4047,0xca1ce455f888a3850f518e7c442750bd7abdb8f9,Dune DEX Trader #0,50.8,DEX Trader,Active Trader,33.3,0.76,175,149,150877.6,1012.6,84,7,1,dune_dex_trades
4048,0xb50dbca8da7bf56c6e405a6589a7c5b0b0ff56bc,Dune DEX Trader #0,50.8,DEX Trader,Active Trader,,,156,101,34910474.93,345648.27,43,2,1,dune_dex_trades
4049,0x07408dbc7e5144bc48cf9728907079d54614d732,Dune DEX Trader #0,50.8,DEX Trader,Active Trader,37.5,0.76,116,89,126057.45,1416.38,51,16,3,dune_dex_trades
4050,0x48515b6fc42988ca581aa9b8ab1319c84681aae4,Dune DEX Trader #0,50.8,DEX Trader,Active Trader,50,0.34,164,49,1408119.86,28737.14,29,5,4,dune_dex_trades
4051,0x7a2ea6ab500c17fd9e11c5d6f26fd4b2c1afd465,Dune DEX Trader #0,50.8,DEX Trader,Active Trader,25,1.29,107,35,74685.01,2133.86,22,6,2,dune_dex_trades
4052,0xa8cd41b02f63ddab5fd215232a0ed9ffeb4af529,Dune DEX Trader #0,50.7,DEX Trader,Active Trader,30,0.19,116,2356,15857670.56,6730.76,111,15,4,dune_dex_trades
4053,0xbd1842fc33e92131f34a1cc856725da36dcea9a5,Dune DEX Trader #0,50.7,DEX Trader,Active Trader,33.3,0.5,173,331,641654.27,1938.53,103,26,1,dune_dex_trades
4054,0x8f1622032990d57e4bd34664ad1c56e5d0b644a3,Dune DEX Trader #0,50.7,DEX Trader,Active Trader,37.5,0.22,133,251,792185.67,3156.12,43,13,2,dune_dex_trades
4055,0x429814368c0be105eb08d883d43eba8544bcdbf3,Dune DEX Trader #0,50.7,DEX Trader,Active Trader,33.3,0.63,172,119,252598.8,2122.68,49,9,5,dune_dex_trades
4056,0x247e0cfb03ae1006aa3c7402348fc94b47d7325d,Dune DEX Trader #0,50.7,DEX Trader,Active Trader,33.3,0.73,175,110,341624.77,3105.68,58,82,5,dune_dex_trades
4057,0x20188b46a5b57a5e0d967df685df3925143bcb7d,Dune DEX Trader #0,50.7,DEX Trader,Active Trader,40,0.45,156,103,253250.21,2458.74,41,7,4,dune_dex_trades
4058,0x9f5bafae7acb0c2d3f236512c104438b445519ec,Dune DEX Trader #0,50.7,DEX Trader,Active Trader,33.3,1.02,99,56,270435.48,4829.21,38,3,2,dune_dex_trades
4059,0x849fc842959fac39d976e8ada7734654eb97bd09,Dune DEX Trader #0,50.7,DEX Trader,Active Trader,50,0.42,146,49,433405.19,8845,35,4,2,dune_dex_trades
4060,0x94a681bc88f80e94f1740f95014fcd80eeb2f944,Dune DEX Trader #0,50.7,DEX Trader,Active Trader,50,0.27,154,43,549393.4,12776.59,20,8,4,dune_dex_trades
4061,0xfedb7220169cc948ec5e0fbbe4030fef98ebf57a,Dune DEX Trader #0,50.6,DEX Trader,Active Trader,25,0.63,122,789,139708937.85,177070.9,50,4,8,dune_dex_trades
4062,0xfe83475880d3592833249baaacfec5ed51e29d82,Dune DEX Trader #0,50.6,DEX Trader,Active Trader,37.5,0.27,116,430,492228.28,1144.72,80,11,2,dune_dex_trades
4063,0x4337013ef5cd421cef649fc58c1b0defd37bbeb1,Dune DEX Trader #0,50.6,DEX Trader,Active Trader,40,0.37,174,308,3453067.65,11211.26,108,9,5,dune_dex_trades
4064,0x5115dbc9209590a33192671a9f6fab54c9a6e247,Dune DEX Trader #0,50.6,DEX Trader,Active Trader,40,0.32,139,276,2338728.63,8473.65,74,16,1,dune_dex_trades
4065,0x87edc5258c6436e239ad851d05c52802ea27c19e,Dune DEX Trader #0,50.6,DEX Trader,Active Trader,50,0.22,156,212,2064631.13,9738.83,87,15,5,dune_dex_trades
4066,0x30ce121ad8fe06f2d4491dc37c3134f9d01d21ca,Dune DEX Trader #0,50.6,DEX Trader,Active Trader,40,0.3,131,130,696353.1,5356.56,32,6,1,dune_dex_trades
4067,0x4d25819e9de2a2eeeddca953d1ef0182680a7054,Dune DEX Trader #0,50.6,DEX Trader,Active Trader,40,0.27,178,107,1331322.16,12442.26,29,6,4,dune_dex_trades
4068,0x66fd9f7a6fe12d54cb7bc55976b77e7af9c960e7,Dune DEX Trader #0,50.6,DEX Trader,Active Trader,25,1.31,151,88,75392.97,856.74,30,8,1,dune_dex_trades
4069,0x44b19d5951e7db672e57bf31a2e57eeabd059c4d,Dune DEX Trader #0,50.6,DEX Trader,Active Trader,40,0.64,160,40,68233.48,1705.84,27,6,4,dune_dex_trades
4070,0x28962a052424b6ea9ca03253174e6b1ff2b7ad61,Dune DEX Trader #0,50.5,DEX Trader,Active Trader,33.3,0.19,162,626,969890.58,1549.35,92,59,1,dune_dex_trades
4071,0xd8f5d703eef425530187a45b4991ef9f3193aa07,Dune DEX Trader #0,50.5,DEX Trader,Active Trader,40,0.53,132,137,267575.74,1953.11,62,6,8,dune_dex_trades
4072,0x5f79636fa7bc622ea48802e6cf80a5dae814dae1,Dune DEX Trader #0,50.5,DEX Trader,Active Trader,42.9,0.49,141,80,473502.1,5918.78,42,13,4,dune_dex_trades
4073,0x19646316216cbc82cd96735cd074b9c40be26136,Dune DEX Trader #0,50.5,DEX Trader,Active Trader,66.7,0.26,170,63,52241.27,829.23,41,6,3,dune_dex_trades
4074,0x96f10760291e4d449ec90422126425a33b02cf17,Dune DEX Trader #0,50.5,DEX Trader,Active Trader,33.3,1.02,95,46,237523.48,5163.55,32,3,2,dune_dex_trades
4075,0xc3623ab16de256bf11855f884fdffd6f971c5fb7,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,41.9,0.2,118,2884,201105649.68,69731.5,108,49,4,dune_dex_trades
4076,0xa9dcfb9af89bbf2a7065894c4ee78b7bfb56f69e,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,33.3,0.03,177,2711,4105723.71,1514.47,118,3,1,dune_dex_trades
4077,0x5fd67f7e1190aa6276eb25b22e62c802747243df,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,33.3,0.1,119,363,1014640.27,2795.15,27,21,5,dune_dex_trades
4078,0xd93814273b33dd33b32cd345225cfb65deb048dd,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,40,0.62,177,178,17924745.46,100700.82,51,5,5,dune_dex_trades
4079,0x186fbb499ec4bb8188f8021b0ed564b710696776,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,33.3,0.34,142,124,701248.01,5655.23,25,9,4,dune_dex_trades
4080,0x9107e83e65af7baa5c966ed6e3713e942bdbe2ad,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,25,0.85,117,97,444811.48,4585.69,31,4,4,dune_dex_trades
4081,0x5e107c101cec5ac421c6e79eef6849426ce5f735,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,42.9,0.46,119,84,123889.81,1474.88,37,11,3,dune_dex_trades
4082,0xc35fb49ab7359bbd80af33fde70b5b6204ecb53b,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,50,0.71,125,61,39767.68,651.93,34,6,2,dune_dex_trades
4083,0x809571f88e6af0c7042db453231238b87403b0cc,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,40,0.57,122,43,215750.67,5017.46,21,6,5,dune_dex_trades
4084,0xfd396a87f21384b0bb30564370c3dfaf620062bf,Dune DEX Trader #0,50.4,DEX Trader,Active Trader,50,0.41,123,30,94275.02,3142.5,20,6,4,dune_dex_trades
4085,0x09d1fe7fd83e612d87450459098d8341c3f8a36f,Dune DEX Trader #0,50.3,DEX Trader,Active Trader,33.3,0.4,146,323,1072586.93,3320.7,78,12,3,dune_dex_trades
4086,0xfaa5b0001d4bc0ec920944a705ad9c165bfd2df6,Dune DEX Trader #0,50.3,DEX Trader,Active Trader,33.3,0.47,145,216,940497.07,4354.15,61,4,2,dune_dex_trades
4087,0x3d0ac66c038c7465a86c0ac1ed125bed1109ef16,Dune DEX Trader #0,50.3,DEX Trader,Active Trader,40,0.15,166,100,162531.22,1625.31,20,5,1,dune_dex_trades
4088,0x17f2f425ad47a48522e730e9630e73f0a12aec02,Dune DEX Trader #0,50.3,DEX Trader,Active Trader,20,1.14,158,53,381490.55,7197.93,26,5,6,dune_dex_trades
4089,0xcc17289fe87f3becc33866d8861ff62551b452f4,Dune DEX Trader #0,50.3,DEX Trader,Active Trader,25,1.7,172,47,38445.86,818,35,6,6,dune_dex_trades
4090,0x512833d4605ee0a45f38563efa17bde57f3a0051,Dune DEX Trader #0,50.3,DEX Trader,Active Trader,50,0.6,159,43,34672.88,806.35,22,25,1,dune_dex_trades
4091,0x2f707265e61300e8290c18e38ebcbd129fb0b0f5,Dune DEX Trader #0,50.3,DEX Trader,Active Trader,50,0.26,176,40,190018.21,4750.46,22,8,6,dune_dex_trades
4092,0x5de0c18ad34e2895aa6b7088e4e42305909d409d,Dune DEX Trader #0,50.3,DEX Trader,Active Trader,33.3,0.99,108,30,96989.11,3232.97,23,4,2,dune_dex_trades
4093,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,Dune DEX Trader #0,50.2,DEX Trader,Active Trader,44.6,0.05,179,39136,3504166208.6,89538.18,181,125,3,dune_dex_trades
4094,0x4c4cadac1a239da732094b0815ac691525529a41,Dune DEX Trader #0,50.2,DEX Trader,Active Trader,33.3,0.79,128,90,447112.13,4967.91,50,3,2,dune_dex_trades
4095,0x1b76f9fda101dc9ca5a3953548efb8598c052447,Dune DEX Trader #0,50.2,DEX Trader,Active Trader,33.3,0.48,177,90,3354689.74,37274.33,30,3,1,dune_dex_trades
4096,0xbbbae4ab735993de2630bd61d10615d12bae57c2,Dune DEX Trader #0,50.2,DEX Trader,Active Trader,40,0.6,108,81,90669.31,1119.37,41,7,3,dune_dex_trades
4097,0x727943ac5a32644fe3523f9800394545a5a38694,Dune DEX Trader #0,50.2,DEX Trader,Active Trader,28.6,0.69,158,73,221187.52,3029.97,27,10,5,dune_dex_trades
4098,0x183b13a96f4112715cf4a1b87e90939495e59f74,Dune DEX Trader #0,50.2,DEX Trader,Active Trader,33.3,0.7,151,51,58846.03,1153.84,26,8,1,dune_dex_trades
4099,0x3c5e2ce245f97d657df1db4ad0ff9696be54269f,Dune DEX Trader #0,50.2,DEX Trader,Active Trader,33.3,,96,36,57301.48,1591.71,26,4,5,dune_dex_trades
4100,0xc5798cd00276dbfdcd85bc751f5edace052e5cdd,Dune DEX Trader #0,50.1,DEX Trader,Active Trader,53.3,0.36,179,763,160166498.72,209916.77,131,15,2,dune_dex_trades
4101,0x63c9e4f81716debc57db9fbc60600106a44b9964,Dune DEX Trader #0,50.1,DEX Trader,Active Trader,40,0.32,178,158,412416.69,2610.23,55,5,5,dune_dex_trades
4102,0x74692573707bdb1c97c914e33cbe98ceadfbfdb5,Dune DEX Trader #0,50.1,DEX Trader,Active Trader,40,0.54,103,98,605614.9,6179.74,43,5,7,dune_dex_trades
4103,0x874d8c7310b910e6b8219d2a5982ef87ed1676b3,Dune DEX Trader #0,50.1,DEX Trader,Active Trader,42.9,0.41,172,73,88524.22,1212.66,39,8,5,dune_dex_trades
4104,0xde47dda141626214a30877601101f1cf532b56d0,Dune DEX Trader #0,50.1,DEX Trader,Active Trader,50,0.4,121,53,79139.2,1493.19,37,18,1,dune_dex_trades
4105,0x3a6fb4fab64e8fa018d1b27226cb609e4b1feade,Dune DEX Trader #0,50.1,DEX Trader,Active Trader,33.3,1.43,141,30,2453720.92,81790.7,25,3,3,dune_dex_trades
4106,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,33.3,0.28,177,412,858579.43,2083.93,87,3,1,dune_dex_trades
4107,0x9c30f1a64300d96609125a4645c344ac0edfd14a,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,40,0.37,148,258,665741.46,2580.39,93,9,2,dune_dex_trades
4108,0xe31267f42cf47a87ecc9e818b4db80168a4c84a1,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,20,0.69,177,207,5838402.94,28204.85,50,15,5,dune_dex_trades
4109,0xe3921c7aa1a7d14a9ca59dbfb7273c1f12470670,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,40,0.2,160,204,303366.03,1487.09,49,52,6,dune_dex_trades
4110,0xd0dd44488469e5daaaa095a6964888298cd5e710,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,33.3,0.2,138,200,470764.27,2353.82,30,25,1,dune_dex_trades
4111,0x01b564a53d3e47256139a78a4ffc6ac8efeadf66,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,33.3,0.73,133,99,76137.75,769.07,22,6,2,dune_dex_trades
4112,0x712401bd11a379346a2cea2d430c88f02ee7bc60,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,28.6,0.91,161,49,71331.05,1455.74,31,9,5,dune_dex_trades
4113,0x401e7c76fc809b3b5cc69a5c41dbb97585f4cfbc,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,40,0.43,170,43,1651721.44,38412.13,20,5,5,dune_dex_trades
4114,0x35c426c583a9ca2a47d6051821d1e689c9a908ac,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,40,0.54,148,37,56616.21,1530.17,21,5,5,dune_dex_trades
4115,0x2edf00b5498c484d8095242c4ee648a8ad5919e4,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,50,0.73,151,31,23890.53,770.66,23,6,3,dune_dex_trades
4116,0xb0a8ad238ac4cd4fff78080e77933ccefbf785e4,Dune DEX Trader #0,50.0,DEX Trader,Active Trader,60,0.16,116,30,42704.43,1423.48,20,22,2,dune_dex_trades
4117,0xd34852950a10576d5909012ad7ebcbf0a2d83c71,Dune DEX Trader #0,49.9,DEX Trader,Active Trader,40,0.26,164,102,145520.77,1426.67,30,26,6,dune_dex_trades
4118,0x0910b85ca044193ce7cd1449f4947b947061d25a,Dune DEX Trader #0,49.9,DEX Trader,Active Trader,33.3,0.84,106,65,288726.7,4441.95,38,3,2,dune_dex_trades
4119,0x300afbe08ee4619ec93524f9255ce59a013a5b63,Dune DEX Trader #0,49.9,DEX Trader,Active Trader,33.3,0.65,171,49,485012.36,9898.21,26,4,4,dune_dex_trades
4120,0x5d0e457df85d9f1042c4b884e3d6ca9e89494e3b,Dune DEX Trader #0,49.9,DEX Trader,Active Trader,25,,162,40,1746063.97,43651.6,24,5,4,dune_dex_trades
4121,0x2b8d81e9b662f52734a444c42f4a293c635f9e03,Dune DEX Trader #0,49.9,DEX Trader,Active Trader,33.3,0.78,171,30,135710.13,4523.67,22,5,4,dune_dex_trades
4122,0xcbb0cb4492afbcd9963441cc6aea50f35807ff96,Dune DEX Trader #0,49.8,DEX Trader,Active Trader,33.3,0.45,115,872,783861.44,898.92,106,5,4,dune_dex_trades
4123,0x11e8c97b1cfaa0b633803a503cdd034a6a970693,Dune DEX Trader #0,49.8,DEX Trader,Active Trader,33.3,0.46,138,179,391835.74,2189.03,53,100,2,dune_dex_trades
4124,0x25cb1cd41c82b821d3859e23dcbeeaa77e97fafb,Dune DEX Trader #0,49.8,DEX Trader,Active Trader,40,0.39,169,106,1657508.59,15636.87,46,6,4,dune_dex_trades
4125,0x26f07199c35b4bc4e37935484d14bbdbcc9d6f9f,Dune DEX Trader #0,49.8,DEX Trader,Active Trader,40,0.33,161,100,195675.26,1956.75,36,64,2,dune_dex_trades
4126,0x74627ddc73c2a85c3d8b4c854676f76959e0f36d,Dune DEX Trader #0,49.8,DEX Trader,Active Trader,42.9,0.32,172,81,224773.02,2774.98,36,8,4,dune_dex_trades
4127,0xb4fb31e7b1471a8e52dd1e962a281a732ead59c1,Dune DEX Trader #0,49.8,DEX Trader,Active Trader,40,0.74,172,80,4875296.89,60941.21,33,5,3,dune_dex_trades
4128,0x8ac14e768f1e3ad2e3964fa6eda5663d72281c05,Dune DEX Trader #0,49.8,DEX Trader,Active Trader,40,0.4,173,79,1411753.15,17870.29,36,5,4,dune_dex_trades
4129,0xcea01579374b3f1a144bf7ea7837fa5cb044b808,Dune DEX Trader #0,49.8,DEX Trader,Active Trader,40,0.86,148,59,57419.9,973.22,29,5,4,dune_dex_trades
4130,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,Dune DEX Trader #0,49.7,DEX Trader,Active Trader,29.7,0.05,179,18116,56863359.97,3138.85,180,76,2,dune_dex_trades
4131,0xfa7b1534777609d7082bf51c430ebe83c28bd12a,Dune DEX Trader #0,49.7,DEX Trader,Active Trader,50,0.08,144,510,446547.91,875.58,72,17,1,dune_dex_trades
4132,0x830e1350a5ba6535527faed98329056033bbe112,Dune DEX Trader #0,49.7,DEX Trader,Active Trader,25,0.68,118,158,190289.48,1204.36,42,105,3,dune_dex_trades
4133,0xbb2952111f8533759f446722c6a1b35f43e5f894,Dune DEX Trader #0,49.7,DEX Trader,Active Trader,20,0.86,98,127,206841.77,1628.68,32,25,4,dune_dex_trades
4134,0x744d965d0fd9a1b14fb3a8df698af5e3c9a9cd93,Dune DEX Trader #0,49.7,DEX Trader,Active Trader,33.3,0.35,132,89,1177395.9,13229.17,20,9,5,dune_dex_trades
4135,0xbf5643a8ccd713897bb0a3f294def9c8588b17f8,Dune DEX Trader #0,49.7,DEX Trader,Active Trader,25,0.92,110,56,119095.58,2126.71,23,4,3,dune_dex_trades
4136,0x122093ace21001bb4b87f1e1b03e05af4d5042f5,Dune DEX Trader #0,49.7,DEX Trader,Active Trader,25,1.02,113,39,249584.8,6399.61,20,6,4,dune_dex_trades
4137,0xb1b2d032aa2f52347fbcfd08e5c3cc55216e8404,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,16.7,0.32,179,22118,38385385.41,1735.48,181,11,7,dune_dex_trades
4138,0x40e56fa7759c1bdc67764fcd76c8ee7bc9486c08,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,33.3,0.08,128,508,1249482.24,2459.61,57,297,5,dune_dex_trades
4139,0x4337006f33e2940fcbebd899bf2396117e65df9b,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,28.6,0.63,176,298,1930060.38,6476.71,118,9,5,dune_dex_trades
4140,0xa15d23282b91ef55bfb433f8d8bfa0f4e12033f9,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,50,0.15,173,287,3659953.4,12752.45,129,4,1,dune_dex_trades
4141,0x1646ed40ccc2ab33ce5c1d8414bdfe702b34ac5d,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,50,0.33,145,239,15834311.27,66252.35,68,5,4,dune_dex_trades
4142,0x9b251e6ba45747be0a51fd43411a4865a0d19974,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,40,0.65,147,226,144578.13,639.73,73,7,5,dune_dex_trades
4143,0x4c3521075ffda07f6c582486a5bd04487c46a6fe,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,50,0.12,134,125,341597.81,2732.78,43,4,1,dune_dex_trades
4144,0x760aea39ea429087e06155242ce385f42c075ce4,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,33.3,0.72,119,62,104858.29,1691.26,32,14,3,dune_dex_trades
4145,0xc6b3981a805005788233d2380c1c32a1c0ab335c,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,25,0.97,147,52,90311.3,1736.76,30,5,3,dune_dex_trades
4146,0x500f59db648f30c3d462fdd1f27899d3325de978,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,25,0.87,156,52,70591.11,1357.52,25,11,4,dune_dex_trades
4147,0x6148da575db7d6425d6f0e42b50b1eb03601250b,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,50,0.34,129,46,46751.26,1016.33,31,10,2,dune_dex_trades
4148,0x01e0b21888d74901670aca0c8f3321bfad14e2f2,Dune DEX Trader #0,49.6,DEX Trader,Active Trader,40,0.51,132,43,580588.78,13502.06,23,6,4,dune_dex_trades
