rank,address,copy_trading_score,win_rate_pct,profit_factor,track_record_days,max_drawdown_pct,avg_trade_duration_hrs,total_trades,active_days,trades_per_day,avg_trade_usd,total_volume_usd,tokens_traded,dex_count,first_trade,last_trade,wallet_type,source,tags
2571,0x24fb6523036ebcb3cc51deff138066dccf6bed0f,40.1,25,0.48,155,,,44,22,2.0,19313.02,849772.81,8,4,2025-12-29 14:55:23.000 UTC,2026-06-02 20:31:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2572,0x18148a7120f3febe6a14865eb938d4aaae4c5135,40.1,33.3,0.31,124,,,67,34,1.97,1133.26,75928.12,7,1,2025-12-30 23:27:59.000 UTC,2026-05-04 13:41:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2573,0x6e32c51a33d40e22fef61ee33cd4ee1dc3ecfe2e,40.1,23.1,0.14,176,,,139,30,4.63,9124.86,1268355.16,19,2,2025-12-13 20:11:59.000 UTC,2026-06-08 12:45:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2574,0x0ec57edb85f9b827347efc59c28d1024eb5097bd,40.1,25,0.23,163,,,54,30,1.8,9619.72,519465.03,5,5,2025-12-19 18:37:47.000 UTC,2026-06-01 08:32:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2575,0x1ad6c5f7f0e818c1ba83fc626853f7b95ca11f87,40.1,33.3,0.01,129,,,104,49,2.12,1642.48,170818.04,66,3,2026-01-02 17:47:59.000 UTC,2026-05-12 17:13:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2576,0xaf061c2dad091055e541c2ec20fa3937e1ea8198,40.1,20,0.04,165,,,128,60,2.13,5376.64,688210.2,6,5,2025-12-13 23:50:47.000 UTC,2026-05-28 03:41:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2577,0xad1c1f1f0c7099502fcb4fdf36aa770473a5f14b,40.0,28.6,1.08,107,,,62,25,2.48,10251.12,635569.62,9,2,2026-02-19 14:41:47.000 UTC,2026-06-06 22:41:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2578,0x8d13c98adfb23a8af28bd4d5b006b6841f96afb3,40.0,42.9,0.51,130,,,50,29,1.72,946.83,47341.46,12,3,2025-12-12 11:15:59.000 UTC,2026-04-22 05:30:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2579,0x6b010eeaf821c6f9fcecc335665c2b6f1527b721,40.0,33.3,0.28,142,,,48,21,2.29,1665.27,79932.88,13,1,2026-01-03 12:54:35.000 UTC,2026-05-25 14:58:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2580,0x38a630f31e783954811d49ec8d37f71b7a287ebe,40.0,50,0.31,115,,,57,31,1.84,721.14,41104.84,6,2,2025-12-22 13:46:35.000 UTC,2026-04-17 06:05:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2581,0x339d72143254d34a04ad70c4f40b08fcd1cfec63,40.0,33.3,0.31,136,,,44,24,1.83,3503.34,154146.83,7,3,2025-12-31 06:07:59.000 UTC,2026-05-16 07:33:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2582,0x52c7152eb98f629cf4354d39fb67b724179706dd,40.0,33.3,0.26,111,,,87,43,2.02,4126.83,359034.49,9,3,2025-12-30 15:26:35.000 UTC,2026-04-21 14:45:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2583,0xa30d5facd73a956001a04268ce72660734eba6b6,40.0,33.3,0.52,151,,,62,38,1.63,975.59,60486.57,3,3,2025-12-29 02:20:59.000 UTC,2026-05-29 15:27:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2584,0xa9e91b15873308600bf3725b70c31d7308361508,40.0,16.7,0.61,174,,,172,67,2.57,921.84,158555.75,9,5,2025-12-12 18:47:23.000 UTC,2026-06-05 09:00:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2585,0x0c872e705366c33a1690c40212476970271a81c9,39.9,20,1.46,121,,,59,25,2.36,9112.12,537614.99,6,5,2026-02-01 09:58:59.000 UTC,2026-06-02 21:22:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2586,0x84d024cb62a8b1e5ec71e45227691440f0fe3d52,39.9,33.3,0.23,98,,,300,48,6.25,4924.78,1477433.44,4,1,2026-02-18 07:18:47.000 UTC,2026-05-28 05:56:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2587,0xeb89055e16ae1c1e42ad6770a7344ff5c7b4f31d,39.9,25,0.17,171,,,128,24,5.33,6739.62,862670.95,22,4,2025-12-19 10:16:23.000 UTC,2026-06-08 15:25:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2588,0x0058962144b9ae405ee629b930262c97daa66826,39.9,37.5,0.03,154,,,439,54,8.13,740.19,324942.9,10,5,2025-12-26 04:16:59.000 UTC,2026-05-29 19:07:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2589,0xe25036c56f4f9676ea035a1b40725941e9de7f1b,39.9,25,0.42,152,,,60,27,2.22,1258.51,75510.89,19,2,2026-01-06 02:42:47.000 UTC,2026-06-07 12:41:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2590,0x75d4830a424836b8dc9c95e4fb7357109b653eb8,39.9,25,0.54,147,,,35,25,1.4,2350.58,82270.16,14,4,2026-01-05 19:24:11.000 UTC,2026-06-02 15:52:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2591,0x788a69122d917b4ab4dbabb5f5b260c77f7d472b,39.9,33.3,0.23,172,,,52,35,1.49,681.46,35435.78,4,5,2025-12-18 13:33:59.000 UTC,2026-06-08 15:29:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2592,0x6c7dd55ad86ff808b932c66241f0b3dd982f1346,39.8,20,1,141,,,290,23,12.61,1555.61,451125.8,24,4,2025-12-30 00:32:35.000 UTC,2026-05-20 08:25:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2593,0xa1e5549cd742f5608aac1a243f5e98cde873d59e,39.8,40,0.45,102,,,53,23,2.3,4503.08,238663.15,9,6,2025-12-18 12:51:11.000 UTC,2026-03-31 08:14:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2594,0x074c7f66a7c6d66d7e5fe6118de1770146740700,39.8,33.3,0.63,112,,,31,25,1.24,2721.18,84356.69,4,3,2026-02-16 15:16:47.000 UTC,2026-06-08 20:28:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2595,0x425b7d7355dba3a2ff4e3f806e2280d4f6bacc41,39.8,25,0.46,146,,,77,29,2.66,9720.05,748444.21,6,5,2026-01-12 09:38:59.000 UTC,2026-06-08 01:30:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2596,0xde72f2624ff4ab7296e7d68b149e1fc9f9299af0,39.7,33.3,0.69,95,,,57,31,1.84,6011.45,342652.52,3,2,2026-03-03 19:35:35.000 UTC,2026-06-07 05:44:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2597,0x657aa21a57c0b30a8d81f9b7315f9a25d52b51dc,39.7,40,0.61,133,,,59,27,2.19,882.65,52076.08,13,6,2025-12-25 18:05:47.000 UTC,2026-05-08 00:56:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2598,0x223f5116e7231a8565e609a7c4e8977f0d96f148,39.7,25,0.61,109,,,91,45,2.02,3134.39,285229.83,6,3,2026-02-19 22:26:35.000 UTC,2026-06-09 02:23:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2599,0x05a256ae5ab12f3eddfbb60dbee61ff3bc8d49d0,39.7,33.3,0.28,134,,,55,25,2.2,24006.69,1320367.95,5,4,2025-12-12 14:23:59.000 UTC,2026-04-26 12:47:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2600,0xbe1e82b6b4b1483b8bd9412d847bb99319d07068,39.6,33.3,0.92,98,,,50,22,2.27,1757.34,87866.89,32,2,2026-01-27 18:19:59.000 UTC,2026-05-05 22:08:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2601,0x4ac7bb5afb71a529cda1219ff69c7d45d32a50c4,39.6,33.3,0.48,101,,,190,35,5.43,3369.92,640285.71,3,2,2026-02-26 17:49:23.000 UTC,2026-06-08 04:23:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2602,0x2239d39ad5c4b14911f39cabd21709819bb385c4,39.6,33.3,0.55,112,,,60,27,2.22,13353.12,801187.29,4,3,2026-02-09 04:36:11.000 UTC,2026-06-01 22:01:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2603,0x8c7b3ff2483de9cce14b9f526e706a141102ede0,39.6,28.6,0.53,116,,,64,36,1.78,1781.79,114034.62,11,3,2025-12-14 16:22:35.000 UTC,2026-04-09 19:57:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2604,0x2891d2f99bc447a591f06d896f5f72647aa1bc4c,39.5,42.9,0.3,97,,,158,24,6.58,2743.55,433481.02,10,5,2026-01-23 03:25:59.000 UTC,2026-04-30 11:34:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2605,0x9107e83e65af7baa5c966ed6e3713e942bdbe2ad,39.5,25,0.85,117,,,97,31,3.13,4585.69,444811.48,4,4,2026-02-11 15:13:47.000 UTC,2026-06-09 02:39:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2606,0x902abfde086583067d2854e36fe1034ec9079bb8,39.5,42.9,0.22,107,,,67,22,3.05,5273.96,353355.14,28,3,2026-02-16 23:04:23.000 UTC,2026-06-04 17:09:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2607,0xb2b10301a91d878d200d0dc8923b4ddd19d84125,39.5,33.3,0.64,102,,,34,28,1.21,4405.92,149801.44,4,3,2026-02-19 00:18:59.000 UTC,2026-06-01 04:03:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2608,0xe5e9ffe707ee071998340972af6fb178f5c64ba6,39.5,25,0.25,164,,,44,21,2.1,17235.4,758357.76,5,4,2025-12-16 03:12:59.000 UTC,2026-05-29 06:03:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2609,0x3063c5907faa10c01b242181aa689beb23d2bd65,39.4,33.3,0.88,170,,,107,27,3.96,140191.6,15000501.09,3,3,2025-12-18 13:59:11.000 UTC,2026-06-06 22:15:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2610,0xc8e973e4e0dea85c26c908bf4811f39dffb541c4,39.4,25,0.45,136,,,251,34,7.38,1371.99,344370.56,99,4,2026-01-13 16:41:11.000 UTC,2026-05-30 14:57:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2611,0x744d965d0fd9a1b14fb3a8df698af5e3c9a9cd93,39.4,33.3,0.35,132,,,89,20,4.45,13229.17,1177395.9,9,5,2025-12-24 02:11:35.000 UTC,2026-05-06 00:21:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2612,0xb1a473da93c6104015200accb20e116b1da9deab,39.4,20,0.67,143,,,54,31,1.74,1049.76,56686.87,9,2,2026-01-12 14:17:47.000 UTC,2026-06-05 02:30:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2613,0xa02178962304f2639e9c6d7dcbadfe42b399e1f4,39.4,25,0.36,140,,,54,36,1.5,1226.55,66233.57,6,1,2025-12-13 15:32:11.000 UTC,2026-05-03 13:30:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2614,0xf4a1e7194386ae6772f0d5694784f4ea9a205764,39.4,20,0.21,156,,,93,47,1.98,3292.16,306171.02,5,2,2025-12-31 15:05:59.000 UTC,2026-06-06 00:06:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2615,0xfa1afeca2b80d1b2e0cfb5a6ef79d827b51bf39e,39.3,37.5,0.62,93,,,163,23,7.09,3550.32,578702.68,9,5,2026-02-19 00:11:11.000 UTC,2026-05-23 09:15:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2616,0x7a2ea6ab500c17fd9e11c5d6f26fd4b2c1afd465,39.3,25,1.29,107,,,35,22,1.59,2133.86,74685.01,6,2,2025-12-22 20:49:59.000 UTC,2026-04-09 17:42:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2617,0x5f44fe1c8b5d0802eda2a9b638c6163ad52d633b,39.3,33.3,0.56,113,,,42,23,1.83,12304.29,516780.1,4,4,2026-02-15 10:57:11.000 UTC,2026-06-09 10:29:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2618,0x15e52a04b9d6de94332499dc8690950cb833ed6c,39.3,25,0.48,143,,,80,26,3.08,4241.63,339330.19,28,5,2025-12-24 22:11:11.000 UTC,2026-05-17 17:58:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2619,0x5c44368c0ad4c446842738bdbf8f2bbf9876546e,39.3,40,0.36,151,,,33,20,1.65,62606.77,2066023.5,6,6,2026-01-02 16:04:35.000 UTC,2026-06-03 13:29:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2620,0xf9d83522fc87a3e939b2ac908ea5eb0ec797671b,39.3,20,0.37,165,,,48,26,1.85,8537.16,409783.89,6,5,2025-12-26 13:42:23.000 UTC,2026-06-09 16:25:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2621,0x6517d21f89e0fea7d7ad345b655b1949aea0123c,39.2,16.7,0.34,115,,,1693,69,24.54,2530.32,4283827.27,7,2,2026-02-13 13:37:11.000 UTC,2026-06-09 09:33:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2622,0x83236b4c201cabb6981d2f4642b6c892bcf3f621,39.2,25,0.64,133,,,74,25,2.96,1017.8,75317.27,9,4,2025-12-26 17:31:11.000 UTC,2026-05-08 17:51:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2623,0x1e01767ad877dc4482961c8c533278fef5b58075,39.2,25,0.33,134,,,165,40,4.12,9952.44,1642153.1,5,5,2026-01-25 05:43:23.000 UTC,2026-06-08 12:20:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2624,0xa6948d871c8b83151b6f7eea3ab075ac737df291,39.2,40,0.48,140,,,41,23,1.78,765.52,31386.22,7,4,2025-12-12 15:56:35.000 UTC,2026-05-02 09:13:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2625,0xf68ad92ca0bc6481ad2c5d9baa48e30a25b95b5a,39.2,33.3,0.19,111,,,91,40,2.27,4125.09,375382.99,8,1,2026-02-14 16:26:59.000 UTC,2026-06-06 12:57:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2626,0x117dc26fc3189b506460b2441c9a1b99af709643,39.2,20,0.31,164,,,44,30,1.47,2157.81,94943.59,5,2,2025-12-25 15:45:59.000 UTC,2026-06-08 11:57:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2627,0x5bdd6864e913009c4bdf7d894b7282c7307a01dc,39.2,20,0.02,177,,,98,40,2.45,7027.32,688677.31,20,5,2025-12-13 10:10:23.000 UTC,2026-06-08 21:35:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2628,0xfb638c0a40688116ddc52b72a6b14e51ad9cb707,39.1,35.7,0.8,133,,,192,25,7.68,881.44,169236.98,14,1,2025-12-24 19:39:35.000 UTC,2026-05-06 21:07:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2629,0xd0ae5c25e62108ea7df3f598626229f56bfc6726,39.1,37.5,0.58,129,,,63,32,1.97,925.32,58294.9,10,3,2025-12-11 18:46:23.000 UTC,2026-04-19 19:26:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2630,0x6112402b6e3ccfe2dfb324ce3f1f428b1d5b31b8,39.1,30,0.3,131,,,67,30,2.23,2101.73,140816.24,13,1,2026-01-21 07:26:35.000 UTC,2026-06-01 17:51:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2631,0xc00aca26bcf9ca608c9c93f388dea39fc46b60d1,39.1,33.3,0.13,142,,,56,22,2.55,1476.03,82657.44,10,1,2026-01-15 22:45:11.000 UTC,2026-06-07 06:47:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2632,0xf56389d6f620ead2109253ad10150f8c07d71fa9,39.1,40,0.06,116,,,55,29,1.9,1051.89,57854.11,9,3,2025-12-11 19:19:11.000 UTC,2026-04-07 00:31:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2633,0xf1e9d7adbf331d50cb8fe5cdbfcbd4e68cf76e5f,39.1,16.7,0.02,174,,,101,53,1.91,3278.8,331158.37,21,1,2025-12-16 14:01:35.000 UTC,2026-06-09 00:08:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2634,0x6d8d65d04fad6b2478c9f85374dd92dc7f589251,39.0,25,0.99,99,,,135,32,4.22,1316.78,177765.6,15,1,2026-02-22 00:23:35.000 UTC,2026-06-01 16:13:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2635,0xfd8f979e26cce0c2891c6e00f18f208521e0e080,39.0,16.7,0.22,174,,,115,35,3.29,23410.1,2692160.96,8,5,2025-12-16 02:00:47.000 UTC,2026-06-08 23:51:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2636,0x98820a339a820aa019af5d70d374eb184c3b5577,38.9,25,0.68,119,,,65,31,2.1,3322.04,215932.28,4,6,2026-02-06 09:58:23.000 UTC,2026-06-05 19:41:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2637,0xc1c5ec53f1ce119c8fa766d73b27a2eff68698f6,38.9,25,0.02,162,,,143,35,4.09,29502.24,4218819.97,4,4,2025-12-25 22:59:11.000 UTC,2026-06-06 18:11:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2638,0x9a760aa1fe631fd9ac0aee0965736121c7c132cc,38.9,20,0.09,163,,,76,44,1.73,12351.47,938711.83,7,5,2025-12-15 08:19:11.000 UTC,2026-05-28 07:10:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2639,0xb8293d274e4c45750f6f2da2514de33b5a728bfa,38.8,40,0.37,100,,,92,21,4.38,1351.6,124346.83,56,3,2026-01-30 16:02:47.000 UTC,2026-05-11 08:43:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2640,0x1a36667cf81da1fe9dc263b9cfd555e2c5a8fc6b,38.8,40,0.21,99,,,115,28,4.11,2595.65,298499.94,7,3,2026-02-13 02:44:23.000 UTC,2026-05-23 07:56:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2641,0x7ffe56e59373ce639efa3f593fd792dc0dd96b25,38.8,25,0.66,173,,,36,22,1.64,990.85,35670.61,6,1,2025-12-17 19:09:59.000 UTC,2026-06-09 10:57:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2642,0x883cf7f49a5202f332ee2c8226a5902ad79c2120,38.8,25,0.04,165,,,63,29,2.17,3548.75,223571.22,33,4,2025-12-24 10:35:23.000 UTC,2026-06-08 00:31:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2643,0xf7adea75db34b9462887ccac753ea7cd23b0b9d5,38.7,25,1,101,,,272,29,9.38,1152.63,313516.57,4,2,2026-02-24 01:25:23.000 UTC,2026-06-05 05:00:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2644,0x9b494797cb84c5dca525fff0c9466dfac62cdbb1,38.7,28.6,0.47,128,,,55,23,2.39,1593.7,87653.45,25,3,2026-01-31 01:05:23.000 UTC,2026-06-08 03:00:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2645,0x3b5f29870d1948517e0f396946c1fd8f22b47630,38.7,33.3,0.57,108,,,31,22,1.41,2938.03,91078.78,6,3,2026-02-16 21:58:47.000 UTC,2026-06-05 14:21:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2646,0xdd1e005c8273b0934813f07080a53671f8452ca4,38.7,20,0.52,123,,,70,46,1.52,1874.8,131236.27,5,7,2026-01-29 08:04:11.000 UTC,2026-06-01 09:28:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2647,0x57f8b8a0c6b1c84797e9f7a91cb6cd9628504b97,38.7,25,0.15,150,,,56,34,1.65,4158.31,232865.54,6,1,2026-01-02 00:45:59.000 UTC,2026-06-01 13:59:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2648,0x1b1548763f8d5d6d3c37ad500f389b57e107bbff,38.7,12.5,0.05,179,,,118,56,2.11,4196.77,495218.93,10,2,2025-12-11 21:16:47.000 UTC,2026-06-09 12:13:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2649,0x125bf9e8f1023623a4b8e87a6b8319368960ccb8,38.6,25,1.06,104,,,75,25,3.0,8199.36,614951.96,6,5,2025-12-12 18:34:35.000 UTC,2026-03-27 11:41:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2650,0x61fd0d043d519f5a2bd05785000f30db96809429,38.6,25,0.63,125,,,74,27,2.74,3291.63,243580.34,31,4,2026-01-30 15:40:11.000 UTC,2026-06-05 06:09:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2651,0x3e756be298ea913947525b0b0babcd0b09e3e708,38.6,25,0.43,128,,,111,34,3.26,18957.28,2104258.17,4,4,2026-01-31 12:49:23.000 UTC,2026-06-09 08:00:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2652,0xb8ec4484022f78cab4e544ca1187d34b17fc3f12,38.6,33.3,0.33,95,,,58,36,1.61,4885.13,283337.44,3,2,2026-03-04 12:01:35.000 UTC,2026-06-08 01:28:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2653,0x263200d31dc97ec04117a816c6d66877eaa50269,38.6,25,0.23,152,,,49,25,1.96,1613.33,79053.11,5,5,2026-01-07 20:31:47.000 UTC,2026-06-08 23:07:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2654,0x122093ace21001bb4b87f1e1b03e05af4d5042f5,38.5,25,1.02,113,,,39,20,1.95,6399.61,249584.8,6,4,2026-01-28 04:14:11.000 UTC,2026-05-22 01:02:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2655,0x24ad09acc7fbbb4a9827cb3b046c10c01955fcec,38.5,25,0.85,120,,,33,21,1.57,2688.42,88718,5,4,2025-12-17 19:10:23.000 UTC,2026-04-17 14:24:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2656,0x7d82efa6e654c47d3c03cf276c59e4f3e1e57c87,38.5,33.3,0.19,133,,,57,20,2.85,38977.12,2221696.11,4,4,2026-01-20 12:22:59.000 UTC,2026-06-02 12:27:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2657,0x41a9a73b81f0440b7033ac2ee596dfb4abb524e2,38.5,33.3,0.02,146,,,44,21,2.1,28956.63,1274091.59,5,4,2025-12-16 05:49:23.000 UTC,2026-05-12 05:29:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2658,0xdbc5800aa37f5a6af9117855e152825a7f329152,38.4,20,0.36,157,,,42,25,1.68,9057.05,380395.92,6,1,2025-12-29 01:35:35.000 UTC,2026-06-04 12:43:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2659,0x0d82380d6fc8c0715a1eb3826df9fd89bc6e01ea,38.3,25,0.44,140,,,32,21,1.52,1323.12,42339.75,4,1,2026-01-12 18:03:35.000 UTC,2026-06-02 10:56:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2660,0x0b8ab84004a8ba7f5449f3a089a3399aac9e50e5,38.3,20,0.53,148,,,36,23,1.57,1101.18,39642.4,5,5,2026-01-04 06:39:59.000 UTC,2026-06-02 00:04:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2661,0x10dad59905d93ca37cd25a35f25349cb5956ba8e,38.3,12.5,0.14,168,,,332,54,6.15,1176.68,390659.11,9,6,2025-12-17 21:25:35.000 UTC,2026-06-04 05:15:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2662,0xbf5643a8ccd713897bb0a3f294def9c8588b17f8,38.2,25,0.92,110,,,56,23,2.43,2126.71,119095.58,4,3,2026-02-19 13:05:47.000 UTC,2026-06-09 14:36:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2663,0xf223e8b4fba1b320f18c0cdb83dea975b4c46507,38.2,33.3,0.18,124,,,41,25,1.64,3018.49,123758.27,3,1,2026-01-31 05:37:35.000 UTC,2026-06-04 11:26:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2664,0xaf8dce0cd3616767d728ac3cda5e452963a8c758,38.1,25,0.27,148,,,79,22,3.59,4040.18,319174.6,32,3,2026-01-07 01:26:11.000 UTC,2026-06-04 19:17:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
2665,0xe837770fc477522360cf620bc15ba34cb9e4a6d0,38.1,14.3,0.77,176,,,173,42,4.12,80597.37,13943344.27,8,4,2025-12-11 18:32:47.000 UTC,2026-06-06 14:45:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
